dane_code,department,dept_capital,notary_offices,telecom_offices,post_offices,health_centers,health_posts,schools,libraries,fire_stations,jails,public_instrument_offices,tax_offices,municipal_employees,primary_enrollment,secondary_enrollment,infant_mortality,aqueduct_coverage,sewage_coverage,electricity_coverage,vaccination_coverage,not_poor_1993,not_poor_2005,life_quality_index,tax_per_capita_2002,crown_employees_1794,crown_employees_nonmilitary_1794,colonial_state_index,colonial_city,royal_road_distance,literacy_1918,schooling_1918,vaccination_1918,longitude,latitude,area_sqkm,elevation_m,rainfall_mm,distance_coast_km,distance_magdalena_km,highway_distance_m,population_1995,pop_density_1995,urban_share_1995,malaria_incidence,oil_producer,land_agri_share,land_mountain_share,slaves_share_1843,encomienda_1560,gold_mine_1560,foundation_year,population_1843
68368,Santander,0,1,1,1,1,0,3,1,0,1,0,1,28,1.63354,0.649812,,64.1604,21.0526,78.0702,0.476284,54.4662,57.43,45,124067,0,0,1,0,6.28997,0.117432,0.0092193,0.178371,-73.8,5.86,109,1850,2928,374.671,84.8363,1619.2,3599,33.0183,0.232197,0,0,0.75,1,0.0010917,1,0,1755,10076
68370,Santander,0,0,1,1,0,1,1,0,0,0,0,1,8,0.633189,0,,60.2804,44.8598,59.8131,0.703748,41.9516,44.88,38,7021.85,0,0,0,0,1.74739,0.145339,0.0272148,0.03011,-73.11,6.7,33,425,1151,300.579,88.1538,2652.77,1286,38.9697,0.0756028,0,0,,,0,1,0,1830,2892.24
68377,Santander,0,0,1,1,1,0,3,0,0,1,0,1,17,1.09012,0.353769,16.2594,21.123,14.639,51.2032,0.551653,52.8333,59.18,43,61018.8,0,0,0,0,7.47337,,,,-74,5.85,259,18,2010,353.057,63.0541,4490.25,8233,31.7876,0.179002,0.088503,0,0.846154,1,0,1,0,1975,2892.24
68385,Santander,0,0,1,1,0,0,3,1,0,0,0,0,20,1.09308,0.340381,48.7827,26.7919,11.192,40.2836,0.308428,37.404,51.16,39,14160.3,0,0,0,0,6.3982,,,,-73.81,6.21,629,2130,2000,369.747,63.5024,3225.9,14989,23.8299,0.169981,0.241134,0,0.863636,0.909091,0,0,0,1900,2892.24
68397,Santander,0,0,1,1,0,1,2,0,0,1,0,0,23,0.92236,0.246678,39.4737,65.2677,14.4718,43.4877,0.388235,50.1316,54.88,40,7683.71,0,0,0,0,2.55198,0.107579,0.015044,0.0048254,-73.6,6.17,626,1934,2540,377.469,84.8182,1648.33,7415,11.8451,0.133377,0.132036,0,0.875,1,0.0008127,0,0,1750,2461
68406,Santander,0,0,1,1,0,0,5,0,0,1,0,0,37,1.75878,0.611565,23.1484,59.2665,31.327,86.0582,0.512094,63.1925,66.82,51,40336.2,0,0,1,0,4.07072,0.224536,0.0452246,0.233066,-73.24,7.09,541,1015,1190,266.673,71.8225,251.53,22762,42.0739,0.371773,0.0322831,0,0.75,0.75,0,0,0,1871,2892.24
68418,Santander,0,0,1,1,0,1,2,0,0,0,0,1,17,1.23175,0.464875,43.3103,52.5343,16.9863,82.2603,0.54186,45.398,53.49,42,23932.8,0,0,0,0,3.08003,0.163376,0.0481471,0.610765,-73.13,6.73,293,1310,1030,291.112,87.0861,58.331,8610,29.3857,0.144458,0,0,0.181818,0.181818,0.0063857,1,0,1750,1566
68425,Santander,0,0,1,1,0,1,2,0,0,0,0,0,8,0.950858,0.229254,48.6869,38.7013,7.79221,64.8052,0.330547,39.1966,38.73,39,1684.71,0,0,1,0,7.11697,0.226305,0.0382514,0.0878086,-72.62,6.48,97,2320,1090,297.062,149.121,699.817,4528,46.6804,0.113644,0,0,0.5,0.75,0.0003794,1,0,1730,2636
68432,Santander,0,2,1,1,0,0,14,1,0,1,1,1,38,0.841538,0.968139,6.94153,79.3045,73.5086,94.1759,0.346337,74.4557,71.1,66,23250,0,0,0,0,5.50425,0.31752,0.0899483,0.397722,-72.75,6.68,61,2200,1630,281.516,128.696,501.935,20521,336.41,0.783,0,0,0,1,0.0010163,0,0,1542,3936
68444,Santander,0,1,1,1,0,1,3,0,0,1,0,1,12,1.24185,0.469107,32.7957,57.0869,27.2514,86.296,0.271374,59.261,63.61,42,7964.62,1,1,1,0,8.43269,0.268176,0.0458554,0.195767,-73.04,7.29,113,1550,1050,245.608,88.1261,1968.94,7220,63.8938,0.201589,0.0664628,0,0.8,0.8,0.0010187,1,0,1720,2945
68464,Santander,0,1,1,1,1,0,7,1,0,1,0,1,24,1.31167,0.436163,27.2712,73.1243,33.2275,61.4927,0.503996,51.8686,56.58,49,6753.62,2,2,1,0,25.5363,0.255414,0.0272738,0.314058,-73,6.45,484,1700,2670,314.184,113.061,1266.94,13545,27.9855,0.275521,0.0400384,0,0.736842,0.894737,0.0021339,1,0,1700,6092
68468,Santander,0,0,1,1,1,0,2,0,0,0,0,0,14,0.648643,0.099605,30.3523,57.3539,13.6,58.7077,0.292369,37.1639,51,40,3404.95,0,0,1,0,14.081,0.209796,0.0540136,0.12068,-72.83,6.64,186,2196,1930,295.781,120.71,3515.31,9293,49.9624,0.103793,0.0257387,0,0.428571,0.571429,0.0017757,1,0,1709,3942
68498,Santander,0,0,1,2,1,0,2,0,0,1,0,1,22,1.12579,0.298966,166.667,73.9766,19.0058,87.4269,0.34727,53.3455,67.27,42,24206.1,0,0,1,0,16.3112,0.106399,0.0289487,0.0799898,-73.13,6.33,74,1420,2000,338.188,106.821,2462.76,5625,76.0135,0.137419,0.0434103,0,1,1,0.000352,0,0,1777,2841
68500,Santander,0,1,1,1,0,0,5,1,0,1,0,1,24,1.18667,0.879301,23.8554,64.4986,34.2547,74.7425,0.504153,60.1512,58.06,48,32266.6,1,1,2,0,7.64865,0.186336,0.0439059,0.17738,-73.32,6.24,285,1420,3090,357.957,99.1152,839.234,10102,35.4456,0.360444,0.287645,0,0.818182,1,0.0003446,1,0,1625,5803
68502,Santander,0,1,1,1,1,0,3,0,0,0,0,1,15,1.06369,0.216727,12.7831,38.3961,16.6464,38.6391,0.236663,43.303,52.22,39,7975.15,0,0,0,0,12.6053,0.124513,0.0294729,0.19852,-72.85,6.31,482,1950,1590,324.838,134.965,1197.27,7691,15.9564,0.179303,0,0,0.157895,1,0.0002149,1,0,1777,4654
68522,Santander,0,0,1,1,0,1,1,0,0,1,0,1,10,1.49463,0.779201,,93.1818,21.9697,71.2121,0.216,39.5992,53.61,46,16089,0,0,0,0,10.1662,0.25014,0.0731435,0.532663,-73.31,6.49,20,875,1690,329.928,79.8241,250.494,1195,59.75,0.305954,0,0,0,0,0,0,0,1809,1810
68524,Santander,0,0,1,1,0,1,1,0,0,1,0,0,15,1.19402,0.376204,,63.3484,23.0769,85.5204,0.267565,52.035,64.85,46,15560.6,0,0,0,0,2.69034,0.160845,0.0318618,0.155854,-73.3,6.38,62,1170,1990,343.086,88.8587,2497.32,2798,45.129,0.195301,0,0,1,1,0.0033223,1,0,1785,2709
68533,Santander,0,0,1,1,1,1,5,0,0,1,1,0,27,1.23626,0.53481,,73.1579,28.7719,79.1228,0.5676,58.955,68.36,49,88595.6,0,0,1,0,7.22712,0.15553,0.0430351,0.142318,-73.2,6.39,74,1410,1850,333.451,98.523,2462.47,3164,42.7568,0.265156,0,0,1,1,0,0,0,1537,2615
68547,Santander,0,1,1,1,1,0,42,1,0,1,0,1,120,1.24677,0.813725,26.4884,85.4493,80.8977,94.6545,0.362148,76.5153,77.77,67,32416,17,17,2,0,17.3858,0.271023,0.0461889,0.284072,-73.07,6.97,481,1005,1360,274.285,87.2198,2272.7,84358,175.381,0.811452,0.0231882,0,0.5,0.7,0.0155159,1,0,1763,9023
68549,Santander,0,0,1,1,1,1,2,0,1,1,0,1,20,1.39433,0.76813,,68.5624,27.0142,89.0995,0.336174,66.4216,68.42,46,63496.2,0,0,1,0,2.80436,0.220235,0.0531426,0.233521,-73.2,6.51,54,1133,1130,325.344,90.9414,1696.17,3320,61.4815,0.207861,0.159084,0,0.5,0.5,0.0063069,1,0,1784,2854
68572,Santander,0,1,1,1,1,0,7,1,1,1,1,1,33,0.875771,0.929523,13.7841,58.1942,26.0668,86.7656,0.250673,65.8427,58.93,53,59091.6,7,7,3,0,8.93148,0.146998,0.0334714,0.311077,-73.7,5.85,273,1625,1630,393.26,93.1877,3892.3,17826,65.2967,0.289146,0.0264704,0,0.636364,1,0.004839,1,0,1569,9506
68573,Santander,0,0,1,1,0,1,3,0,0,0,0,0,10,2.07325,0.7079,18.5185,53.3333,33.7566,63.3862,0.695107,37.2572,49.17,42,15488.8,0,0,0,0,15.6032,,,,-74.0426,6.7741,745,1625,1630,338.754,7.80722,5318.6,4763,6.39329,0.308641,3.77717,0,0.272727,0.030303,0,0,0,1981,2892.24
68575,Santander,0,1,1,1,0,0,14,0,0,1,0,1,27,1.31247,0.616381,32.5439,53.1244,30.6999,73.8037,0.444726,35.9778,56.92,52,17276.4,0,0,1,0,39.21,0.220794,0.0563668,0.135222,-73.89,7.33,1588,75,2860,274.515,4.7944,3824.57,30914,19.4672,0.413347,0.0156553,1,0.84127,0,0,0,0,1882,322
68615,Santander,0,1,1,1,0,0,3,0,0,1,0,1,55,0.951368,0.31939,33.6334,41.1146,20.8157,78.926,0.34065,47.114,60.35,47,14375.7,0,0,0,0,11.298,0.197934,0.0292932,0.344274,-73.17,7.23,1253,590,1320,253.113,76.1599,33.215,44646,35.6313,0.167541,0.0511181,1,0.714286,0.428571,0.0018476,1,0,1805,2165
68655,Santander,0,0,1,1,0,0,9,1,0,1,0,1,326,1.29254,0.553444,56.1587,49.0402,51.2753,71.2069,0.475872,50.6508,64.76,54,28106.3,0,0,0,0,2.46039,,,,-73.51,7.39,1163,75,2860,271.597,36.1009,1646.7,19940,17.1453,0.528894,0.204899,1,0.446429,0.125,0,1,0,1975,2892.24
68669,Santander,0,1,1,1,0,0,7,1,0,1,1,1,21,1.00653,0.594595,20.9935,51.9084,26.76,70.6955,0.34633,49.163,58.5,48,7624.37,0,0,1,0,16.7868,0.262489,0.048617,0.12433,-72.87,6.78,286,1617,1860,275.854,113.444,312.146,13157,46.0035,0.254163,0.147668,0,0.285714,1,0.0001792,0,0,1756,5579
68673,Santander,0,1,1,1,0,1,2,0,1,0,0,1,33,1.12783,0.408221,29.4118,15.6589,3.41085,88.5271,0.293267,54.7297,58.7,41,12697.5,0,0,1,0,6.66514,0.0780684,0.016499,0.0684105,-73.51,6.11,50,1248,2520,383.748,95.43,1727.24,3950,79,0.0888388,0.06222,0,1,1,0.0066815,0,0,1751,2245
68679,Santander,0,2,2,1,2,4,39,2,1,1,1,1,124,1.23517,0.913606,4.95165,92.2679,75.2237,94.0017,0.349615,78.6009,80.86,67,64246.9,4,4,3,0,6.40649,0.310953,0.0474305,0.347853,-73.14,6.54,150,1114,1240,316.937,93.2821,1526.75,39939,266.26,0.784171,0.0119119,0,0.6,0.6,0.0054005,1,0,1689,8888
68682,Santander,0,0,1,1,1,0,2,0,0,0,0,1,7,1.1161,0.323205,57.6923,56.9705,21.4477,43.6997,0.3576,42.5136,58.52,42,5219.75,0,0,0,0,23.3337,0.17259,0.0409639,0.0849398,-72.89,6.4,135,1950,2090,313.23,125.698,501.566,3836,28.4148,0.2235,0,0,0.666667,1,0,0,0,1783,2892.24
68684,Santander,0,0,1,1,0,0,3,1,0,0,0,1,17,1.24442,0.25554,30.409,41.8395,15.8702,69.5221,0.5056,43.1186,49.31,43,7942.6,5,5,2,0,5.64715,0.196766,0.0615189,0.467417,-72.76,6.61,80,1980,1500,291.967,130.513,1186.39,5754,71.925,0.186009,0,0,0.333333,0.666667,0,0,0,1650,3841
68686,Santander,0,0,1,1,0,1,2,1,0,0,0,1,14,0.946143,0.512713,57.5309,47.1248,12.3422,69.2847,0.3976,34.9764,44.04,39,2523.09,0,0,0,0,1.31235,0.132577,0.0025701,0.211394,-72.66,6.55,71,1920,1450,295.292,141.398,5274.37,3792,53.4085,0.160269,0.0692905,0,0.5,0.5,0,0,0,1722,2517
68689,Santander,0,1,1,1,0,0,11,1,1,1,1,1,41,1.41588,0.635765,10.3223,68.8761,44.8621,88.2799,0.545667,60.1002,64.86,51,29675.7,0,0,0,0,27.002,0.239454,0.024307,0.148152,-73.42,6.86,1104,692,1510,310.245,52.3664,300.949,31704,28.7174,0.384942,0.0861851,1,0.511628,0.465116,0,0,0,1881,2892.24
68705,Santander,0,0,1,1,1,0,2,0,0,0,0,1,8,1.26394,0.275286,,30.5376,10.1075,57.6344,0.408,37.0658,53.77,38,14684.8,0,0,0,0,21.9376,,,,-72.92,6.96,185,1750,2590,268.01,105.064,3561.76,2480,13.4054,0.117776,0,0,0.375,1,0,0,0,1976,2892.24
68720,Santander,0,0,1,1,0,1,2,0,0,0,0,0,8,0.902086,0.176313,19.8246,16.5971,8.97704,29.1232,0.346889,38.7634,49.09,35,16112.9,0,0,0,0,18.4388,,,,-73.63,6.31,362,1750,2590,357.871,69.8082,18119.4,6314,17.442,0.103311,0.0353957,0,0.933333,1,0,1,0,1975,2892.24
68745,Santander,0,1,1,1,0,0,3,0,0,1,0,0,14,1.20002,0.312638,28.3679,45.6122,16.1324,61.7446,0.442248,40.4576,51.82,41,36660.4,0,0,0,0,9.52682,0.16598,0.0311948,0.135766,-73.35,6.43,982,1080,1760,349.574,81.945,2536.24,10046,10.2301,0.194089,0.0727127,1,0.416667,0.444444,0.000461,0,0,1727,6507
68755,Santander,0,2,1,1,1,1,25,1,0,1,1,1,126,1.35719,0.998578,7.07292,91.0409,72.6466,95.369,0.607088,78.5834,76.87,66,54796.4,31,31,4,0,4.24305,0.291059,0.0992391,0.210288,-73.28,6.45,131,1230,1720,332.814,87.709,413.725,25281,192.985,0.73944,0.0512822,0,0.6,0.6,0.00342,1,0,1671,7310
68770,Santander,0,1,1,1,0,0,4,1,0,1,0,1,23,1.09661,0.564411,15.4522,62.0943,37.3864,74.3834,0.389377,56.6487,58.91,51,27592.9,0,0,0,0,13.2581,0.184265,0.0424569,0.223663,-73.46,6.08,296,1610,2520,372.005,101.921,451.222,12189,41.179,0.217936,0.529624,0,0.75,1,0.0046397,1,0,1699,3233
68773,Santander,0,0,1,2,0,1,3,0,0,1,0,1,18,1.08537,0.366077,27.7056,45.0346,17.321,64.0647,0.444469,52.1799,52.15,41,2441.42,0,0,0,0,2.59325,0.342638,0.0419439,0.310096,-73.81,5.91,609,1807,2490,364.57,79.4266,816.662,11577,19.0099,0.0793312,0,0,0.227273,1,0,1,0,1892,2892.24
68780,Santander,0,0,1,1,0,1,2,1,0,1,0,0,11,1.0561,0.432911,16.9491,41.0286,24.8,50.9714,0.512783,45.8987,55.92,44,9798.09,0,0,1,0,10.7091,0.240395,0.0564215,0.189901,-73.05,7.45,368,1750,1030,224.766,90.8013,255.744,4452,12.0978,0.181271,0.0597514,0,0.230769,1,0.0013184,1,0,1783,1517
68820,Santander,0,0,1,1,1,0,2,0,0,1,0,0,10,1.61539,0.407274,66.2393,46.9763,35.2323,95.0044,0.775848,62.3697,67.9,48,14508.7,0,0,1,0,5.71557,0.216709,0.0356041,0.151388,-72.99,7.17,342,1850,1020,249.644,98.1742,7682.72,5500,16.0819,0.106525,0,0,0.1875,1,0,1,0,1809,994
68855,Santander,0,0,1,1,0,0,2,0,0,1,0,1,28,0.622102,0.182976,13.0115,59.5411,18.2367,83.6957,0.204884,60.8481,64.65,46,9490.44,0,0,1,0,8.18812,0.157368,0.0592536,0.128511,-73.16,6.43,82,1250,1720,328.921,100.292,928.322,9438,115.098,0.205766,0,0,1,1,0.0008408,1,0,1736,3568
68861,Santander,0,2,1,1,0,0,8,0,0,1,1,1,35,0.944666,0.530702,6.5517,47.3062,36.3422,76.9613,0.276332,59.998,61.43,49,22542.3,3,3,3,1,6.69467,0.21501,0.050352,0.339578,-73.69,6,452,2133,1940,380.31,86.8078,1575.23,24401,53.9845,0.395487,0.153429,0,0.857143,1,0.001351,0,0,1539,8142
68867,Santander,0,0,1,1,0,1,3,0,0,0,0,0,21,0.715609,0.547906,,54.7727,33.1818,92.7273,0.243267,71.9169,69.5,54,3733.62,0,0,0,0,0.554408,,,,-72.9,7.29,93,75,2860,231.745,102.03,1719.61,2414,25.957,0.42906,0,0,0,1,0,0,1,1555,545
68872,Santander,0,0,1,1,1,0,3,0,0,0,0,0,39,0.967957,0.462782,46.3158,78.97,44.4921,89.6996,0.322099,60.3412,58.73,54,15184.1,0,0,0,0,1.61487,,,,-73.2,6.65,113,1450,1230,306.947,84.0833,1692.8,8399,74.3274,0.392059,0.0276824,0,0.333333,0.333333,0,0,0,1966,3439
68895,Santander,0,1,1,1,0,0,12,1,0,1,1,1,25,1.11923,0.631079,9.16667,84.1899,68.6411,89.7648,0.3783,72.074,72.01,56,22026.6,2,2,1,0,19.5612,0.305023,0.100833,0.536432,-73.29,6.81,363,1720,1420,301.33,66.798,668.668,11608,31.978,0.56846,0.0229463,0,0.5625,0.8125,0.0159035,0,0,1743,7294
70001,Sucre,1,2,1,1,0,2,70,1,1,1,1,1,322,1.16738,0.872186,13.0617,84.7353,73.5643,95.395,0.55476,54.1616,60.84,70,21445,0,0,1,0,5.49996,0.270615,0.113707,0.0825975,-75.37,9.28,292,213,1090,22.6353,62.5573,973.666,202990,695.171,0.967657,0.0354093,1,0,0,0.0074898,1,0,1535,4673
70110,Sucre,0,,1,1,0,1,4,0,0,1,0,1,85,1.39402,0.68371,46.5035,76.7655,1.20057,74.1525,0.616743,29.1902,48.85,49,3411.38,0,0,0,0,29.837,,,,-74.96,9.31,124,90,1155,72.5995,18.6958,818.229,8128,65.5484,0.739767,0,1,0.4,0,0,0,0,1776,312
70124,Sucre,0,1,1,1,1,0,3,0,0,1,0,1,18,1.80572,0.598724,10.5263,28.9929,0.641437,48.1719,0.276043,19.1211,39.94,39,10329.2,0,0,1,0,64.119,,,,-75.11,8.78,436,25,1440,88.9467,51.0759,3417.84,9993,22.9197,0.270293,0.0324823,1,0.636364,0,0.0039818,0,0,1770,1758
70204,Sucre,0,1,2,1,1,0,4,1,0,0,0,1,23,1.13792,0.784523,49.5169,63.3245,10.1583,72.3615,0.289456,13.6599,28.49,40,50.6639,0,0,1,0,10.6324,0.204715,0.0496278,0.381203,-75.35,9.48,127,150,1100,24.1766,57.0244,116.982,8974,70.6614,0.444536,0,0,0.4,0,0,1,0,1907,370
70215,Sucre,0,1,2,1,1,1,36,1,1,1,1,1,122,1.43384,1,13.0123,84.382,50.8913,89.6116,0.363698,48.8727,61.01,58,21690.2,9,9,1,0,6.77723,0.152851,0.0404804,0.100949,-75.28,9.3,408,152,1082,51.1087,51.7837,1834.02,51279,125.684,0.794521,0.0709242,1,0.333333,0,0.0217632,0,0,1780,5422
70230,Sucre,0,0,1,2,1,0,3,0,0,1,0,1,16,1.40271,0.635478,53.0607,66.9903,33.9806,67.129,0.538366,12.6663,38.97,41,5334.31,0,0,0,0,17.4539,,,,-75.31,9.54,80,280,1170,27.2232,52.6819,768.196,4493,56.1625,0.582738,0,1,0,0,0,0,0,1968,2892.24
70235,Sucre,0,0,1,1,1,0,7,0,0,0,0,1,34,1.8992,0.799632,28.2909,59.375,12.2997,70.1923,0.535796,37.5,52.8,51,6446.81,0,0,0,0,38.1425,,,,-75.04,9.15,304,70,1275,79.0896,26.9882,3368.57,14257,46.898,0.601055,0.0218279,1,0.454545,0,0,0,0,1968,2892.24
70265,Sucre,0,0,1,1,1,0,5,1,0,0,0,1,28,1.69708,0.36348,24.674,24.9012,7.16403,34.6344,0.367515,16.0777,33.06,46,15434,0,0,0,0,74.5471,,,,-74.57,8.44,354,25,2421,144.923,53.3433,1000.61,13144,37.1299,0.3693,0.14254,1,1,0,0,0,0,1984,2892.24
70400,Sucre,0,0,1,1,0,1,3,0,0,0,0,1,25,1.54039,0.605579,28.3019,40.1436,0.391645,44.517,0.341987,19.3691,44.55,43,6398.56,0,0,0,0,51.9797,,,,-75.26,8.84,234,65,1300,75.1043,60.9619,1299.07,9176,39.2137,0.427752,0,1,0,0,0,0,0,1753,2892.24
70418,Sucre,0,0,1,1,1,1,5,0,0,0,1,0,48,1.14102,0.573849,11.236,43.5797,0.140489,71.2841,0.43069,21.7471,51.32,45,0,0,0,0,0,11.6358,0.265475,0.0998624,0.289133,-75.25,9.38,211,175,990,43.3518,47.285,737.86,22986,108.938,0.467901,0.0087315,1,0.222222,0,0,0,0,1730,2892.24
70429,Sucre,0,1,1,1,1,0,5,0,0,1,0,0,29,1.58154,0.60945,33.3632,17.3771,0.540019,39.7686,0.330728,10.8043,36.04,36,1638.97,1,1,1,0,74.5008,0.143877,0.060585,0.080119,-74.62,8.53,959,25,2421,136.049,41.6714,648.687,32794,34.196,0.264705,0.006471,1,1,0,0.0119856,0,0,1814,2503
70473,Sucre,0,0,1,1,1,1,4,1,0,1,0,0,33,1.37908,0.60995,19.0799,68.2071,25.4454,63.7528,0.403522,27.9672,44.52,46,5730.27,0,0,1,0,5.3684,0.158383,0.0636106,0.232295,-75.29,9.33,168,150,1000,31.7696,53.8641,1258.61,11060,65.8333,0.390508,0,1,0,0,0.0013072,0,0,1784,765
70508,Sucre,0,1,1,1,1,1,6,1,0,0,1,1,33,1.33328,0.516972,32.1594,64.8088,28.7428,69.9325,0.266298,25.875,50.89,47,3735.45,0,0,1,0,24.4082,0.216324,0.107557,0.146464,-75.22,9.51,453,259,1034,42.6031,43.1368,1970.53,26828,59.223,0.427942,0.0852131,1,0.05,0,0.0096154,1,0,1779,1040
70523,Sucre,0,1,1,1,1,1,3,0,0,0,0,1,80,2.42235,0.956341,21.2861,35.9433,1.49142,56.4504,0.524684,13.0673,36.63,50,11865.1,0,0,0,0,7.04022,,,,-75.52,9.31,174,40,1145,9.32343,77.7169,1396.29,7949,45.6839,0.417195,0.363449,0,0,0,0.0055928,0,0,1730,894
70670,Sucre,0,1,2,1,1,1,17,1,0,1,0,1,79,1.53824,0.658904,23.3048,59.7106,29.8275,65.3126,0.451801,21.1935,39.25,53,4210.15,0,0,1,0,15.3464,0.10418,0.133312,0.0300823,-75.36,9.17,209,160,1120,41.7649,62.3733,2651.45,36149,172.962,0.425713,0.130313,1,0,0,0.0021459,0,0,1600,2796
70678,Sucre,0,0,1,1,1,0,5,0,0,1,0,1,49,1.61788,0.441617,24.316,18.2175,3.16257,45.6874,0.815735,14.3,40.94,42,301.128,1,1,1,0,55.7662,0.0738568,0.0481348,0.05716,-75.02,8.91,1655,25,1470,97.2408,35.7388,1801.09,24041,14.5263,0.743938,0.010487,1,0.825397,0,0.0127321,1,0,1534,1885
70702,Sucre,0,0,1,1,1,1,3,0,0,0,0,1,112,1.0034,0.614439,10.5263,64.7059,14.8529,75.3431,0.477674,31.6239,50.49,52,10191,0,0,0,0,13.2666,,,,-75.23,9.26,168,135,1050,47.3638,49.4697,1004.07,12707,75.6369,0.565461,0.0171963,1,0.125,0,0,0,0,1968,2892.24
70708,Sucre,0,1,1,1,0,0,18,1,0,1,1,1,53,1.26737,0.53728,6.53633,49.2465,1.93124,71.1339,0.679066,32.9408,47.86,51,7520.8,0,0,0,0,76.5467,,,,-75.11,8.65,1012,25,1501,105.319,62.9461,1964.61,45811,45.2678,0.652653,0.393594,1,0.7,0,0,0,0,1706,2892.24
70713,Sucre,0,1,1,1,0,0,16,1,0,1,0,1,123,1.76222,0.455346,28.57,36.6628,6.05059,70.7531,0.489106,21.1091,43.79,48,4710.32,0,0,1,0,10.1291,0.223478,0.0726935,0.16141,-75.52,9.73,1089,55,1362,8.99381,68.8505,836.213,48364,44.4114,0.64883,0.040464,1,0.45,0,0.0367347,1,0,1774,2205
70717,Sucre,0,0,1,2,1,0,12,1,0,1,1,1,47,1.30319,0.864764,27.3566,67.3981,42.6332,82.0968,0.449972,34.9906,48.73,54,22398,0,0,0,0,32.4307,,,,-75.06,9.39,223,120,1000,61.9081,25.7285,5.269,16148,72.4126,0.688581,0,1,0.363636,0,0,0,0,1820,2892.24
70742,Sucre,0,1,1,1,1,1,12,1,1,1,1,1,164,1.08291,0.501871,29.8545,59.2409,21.88,73.8275,0.542087,33.2712,54.75,49,9864.16,0,0,1,0,24.5691,0.174025,0.0650545,0.0754187,-75.13,9.22,489,125,1100,65.2067,38.6329,1402.13,33812,69.1452,0.758339,0.0065634,1,0.470588,0,0.0076242,1,0,1610,4066
70771,Sucre,0,1,1,1,0,0,5,0,0,1,0,1,56,1.63446,0.425036,525.424,25.2889,6.45819,44.8448,0.478363,12.2607,31.01,46,4102.52,0,0,0,0,58.6526,0.183194,0.0394752,0.0988063,-74.72,8.79,1130,18,2010,119.331,21.8501,2706.28,24949,22.0788,0.855569,0,1,1,0,0,0,0,1700,2892.24
70820,Sucre,0,1,1,1,1,0,13,1,0,1,0,1,235,1.27764,0.679411,48.5433,65.2046,16.8568,85.9559,0.426604,42.6906,58.54,51,23333.3,0,0,1,1,6.93295,0.263267,0.142488,0.205893,-75.56,9.51,349,3,1377,2.90491,80.017,2457.51,34591,99.1146,0.628103,0.0696684,0,0.769231,0,0.0348837,0,0,1535,1462
70823,Sucre,0,1,1,1,1,1,4,1,1,0,1,1,76,1.18958,0.654368,172.787,72.8155,2.47132,88.526,0.6284,30.5559,50.23,46,9671.4,0,0,1,0,0.599749,0.285161,0.112516,0.229677,-75.43,9.43,269,60,1230,15.0342,66.6584,2180.85,22101,82.1599,0.293161,0.0690526,1,0.0909091,0,0.0006645,1,0,1534,1505
73001,Tolima,1,7,15,16,6,7,114,10,3,11,2,7,928,1.31588,0.91851,14.4529,96.3359,88.5456,94.4013,0.561963,78.0325,80.8,79,64646.1,8,8,3,1,1.00047,0.381329,0.147943,0.37921,-75.25,4.42,1439,1285,2180,205.541,39.2378,281.566,409210,284.371,0.93717,0.0223322,0,0.589286,0.678571,0.0111169,1,1,1550,7646
73024,Tolima,0,0,1,1,0,0,5,1,0,1,0,0,8,1.41698,0.63862,37.037,74.4417,51.6956,79.4872,0.661436,59.5162,54.69,47,9611.29,0,0,2,0,13.3684,0.250755,0.0455635,0.215827,-74.95,3.38,517,1361,1190,235.786,21.4872,1539.42,5217,10.0909,0.341727,0.0569087,0,1,1,0.00181,0,0,1768,3315
73026,Tolima,0,0,1,1,1,0,4,1,0,1,0,1,17,1.68346,0.697321,23.9386,64.4664,41.9494,64.9599,0.803105,48.4556,54.16,50,87529.4,0,0,0,0,12.4364,,,,-74.97,4.55,347,439,1200,237.226,14.8888,635.732,8239,23.7435,0.311248,0.111499,1,0.714286,0.0714286,0,1,0,1904,2892.24
73030,Tolima,0,1,1,1,0,1,5,1,1,1,1,1,68,1.59508,0.978907,34.6995,90.4991,74.6242,87.0114,0.693274,61.1588,59.91,61,52404.9,10,10,3,0,10.8749,0.302432,0.0577007,0.277575,-74.8,4.78,239,241,1230,263.761,1.69815,10025.5,8088,33.841,0.75139,0.0360542,0,0.571429,0,0.0052168,1,0,1627,6134
73043,Tolima,0,0,1,1,0,0,3,1,0,1,0,0,9,1.3649,0.443299,17.3941,68.3263,22.6165,65.7309,0.796024,48.4067,0,46,9494.83,0,0,0,0,3.2672,0.173126,0.0230751,0,-75.11,4.62,475,2010,2080,215.273,29.7336,1083.13,11018,23.1958,0.206843,0.0243926,0,0.411765,0.647059,0,0,0,1895,2892.24
73055,Tolima,0,1,1,1,1,1,7,1,1,1,1,1,33,2.01118,1,21.847,85.3984,68.059,89.9263,0.660369,67.4073,61.37,57,53438.5,0,0,1,0,8.14322,0.361787,0.115378,0.433662,-74.91,4.96,451,2010,2080,267.497,15.6195,1988.52,14859,32.9468,0.626946,0,0,0.470588,0.294118,0.0008433,0,0,1881,4743
